0	-38.14697265625	-38.14697265625	-38.14697265625	-38.14697265625
3	-35.858154296875	-35.858154296875	-35.858154296875	-35.858154296875
6	-53.7872314453125	-53.7872314453125	-53.7872314453125	-53.7872314453125
9	-24.4140625	-24.4140625	-24.4140625	-24.4140625
12	-18.310546875	-18.310546875	-18.310546875	-18.310546875
15	-17.1661376953125	-17.1661376953125	-17.1661376953125	-17.1661376953125
18	-13.73291015625	-13.73291015625	-13.73291015625	-13.73291015625
21	-12.20703125	-12.20703125	-12.20703125	-12.20703125
24	-7.2479248046875	-7.2479248046875	-7.2479248046875	-7.2479248046875
27	6.4849853515625	6.4849853515625	6.4849853515625	6.4849853515625
30	29.754638671875	29.754638671875	29.754638671875	29.754638671875
33	30.517578125	30.517578125	30.517578125	30.517578125
36	19.83642578125	19.83642578125	19.83642578125	19.83642578125
39	14.8773193359375	14.8773193359375	14.8773193359375	14.8773193359375
42	-5.340576171875	-5.340576171875	-5.340576171875	-5.340576171875
45	-12.5885009765625	-12.5885009765625	-12.5885009765625	-12.5885009765625
48	-28.228759765625	-28.228759765625	-28.228759765625	-28.228759765625
51	-12.20703125	-12.20703125	-12.20703125	-12.20703125
54	-3.4332275390625	-3.4332275390625	-3.4332275390625	-3.4332275390625
57	0	0	0	0
60	44.6319580078125	44.6319580078125	44.6319580078125	44.6319580078125
63	53.40576171875	53.40576171875	53.40576171875	53.40576171875
66	60.6536865234375	60.6536865234375	60.6536865234375	60.6536865234375
69	61.798095703125	61.798095703125	61.798095703125	61.798095703125
72	64.4683837890625	64.4683837890625	64.4683837890625	64.4683837890625
75	56.8389892578125	56.8389892578125	56.8389892578125	56.8389892578125
78	53.0242919921875	53.0242919921875	53.0242919921875	53.0242919921875
81	53.7872314453125	53.7872314453125	53.7872314453125	53.7872314453125
84	42.724609375	42.724609375	42.724609375	42.724609375
87	69.427490234375	69.427490234375	69.427490234375	69.427490234375
90	112.5335693359375	112.5335693359375	112.5335693359375	112.5335693359375
93	125.1220703125	125.1220703125	125.1220703125	125.1220703125
96	148.3917236328125	148.3917236328125	148.3917236328125	148.3917236328125
99	167.083740234375	167.083740234375	167.083740234375	167.083740234375
102	185.0128173828125	185.0128173828125	185.0128173828125	185.0128173828125
105	168.9910888671875	168.9910888671875	168.9910888671875	168.9910888671875
108	163.26904296875	163.26904296875	163.26904296875	163.26904296875
111	113.677978515625	113.677978515625	113.677978515625	113.677978515625
114	96.13037109375	96.13037109375	96.13037109375	96.13037109375
117	88.1195068359375	88.1195068359375	88.1195068359375	88.1195068359375
120	55.694580078125	55.694580078125	55.694580078125	55.694580078125
123	24.4140625	24.4140625	24.4140625	24.4140625
126	49.2095947265625	49.2095947265625	49.2095947265625	49.2095947265625
129	8.0108642578125	8.0108642578125	8.0108642578125	8.0108642578125
132	-3.814697265625	-3.814697265625	-3.814697265625	-3.814697265625
135	4.57763671875	4.57763671875	4.57763671875	4.57763671875
138	4.9591064453125	4.9591064453125	4.9591064453125	4.9591064453125
141	-27.0843505859375	-27.0843505859375	-27.0843505859375	-27.0843505859375
144	-12.969970703125	-12.969970703125	-12.969970703125	-12.969970703125
147	5.7220458984375	5.7220458984375	5.7220458984375	5.7220458984375
150	5.340576171875	5.340576171875	5.340576171875	5.340576171875
153	23.2696533203125	23.2696533203125	23.2696533203125	23.2696533203125
156	26.3214111328125	26.3214111328125	26.3214111328125	26.3214111328125
159	6.103515625	6.103515625	6.103515625	6.103515625
162	-12.20703125	-12.20703125	-12.20703125	-12.20703125
165	-12.20703125	-12.20703125	-12.20703125	-12.20703125
168	-40.435791015625	-40.435791015625	-40.435791015625	-40.435791015625
171	-24.4140625	-24.4140625	-24.4140625	-24.4140625
